#pl_name,#pl_rade,#pl_radeerr1,#pl_radeerr2,#pl_radelim
Kepler-1404 b,1.890,0.510,-0.150,0
Kepler-1404 b,1.890,0.510,-0.150,0
Kepler-1405 b,3.080,1.260,-0.240,0
Kepler-1405 b,3.080,1.260,-0.240,0
Kepler-1405 b,2.820,0.740,-0.260,0
Kepler-1405 b,3.342,0.358,-0.309,0
Kepler-1405 b,3.080,1.260,-0.240,0
Kepler-1405 b,3.000,1.900,-1.900,0
Kepler-1405 b,3.960,0.880,-0.450,0
Kepler-1406 b,1.310,0.200,-0.200,0
Kepler-1406 b,1.060,0.380,-0.150,0
Kepler-1406 b,1.100,0.180,-0.130,0
Kepler-1406 b,1.060,0.380,-0.150,0
Kepler-1406 b,1.360,0.780,-0.780,0
Kepler-1406 b,1.060,0.380,-0.150,0
Kepler-1407 b,2.703,0.894,-0.243,0
Kepler-1407 b,3.200,0.540,-0.660,0
Kepler-1407 b,2.250,0.530,-0.320,0
Kepler-1407 b,2.160,1.180,-0.270,0
Kepler-1407 b,2.160,1.180,-0.270,0
Kepler-1407 b,2.160,1.180,-0.270,0
Kepler-1407 b,2.200,1.100,-1.100,0
Kepler-1408 b,0.840,0.480,-0.140,0
Kepler-1408 b,1.120,0.200,-0.300,0
Kepler-1408 b,0.840,0.480,-0.140,0
Kepler-1408 b,0.890,68.910,-0.150,0
Kepler-1408 b,1.188,0.068,-0.085,0
Kepler-1408 b,0.840,0.390,-0.390,0
Kepler-1408 b,0.840,0.480,-0.140,0
Kepler-1409 b,1.040,0.080,-0.070,0
Kepler-1409 b,1.050,0.720,-0.720,0
Kepler-1409 b,1.100,0.380,-0.110,0
Kepler-1409 b,1.100,0.380,-0.110,0
Kepler-1409 b,1.040,0.150,-0.130,0
Kepler-1409 b,0.927,0.067,-0.081,0
Kepler-1409 b,1.100,0.380,-0.110,0
Kepler-141 b,16.160,5.030,-1.630,0
Kepler-141 b,0.730,0.040,-0.030,0
Kepler-141 b,16.160,5.030,-1.630,0
Kepler-141 b,0.690,0.050,-0.050,0
Kepler-141 b,0.690,0.030,-0.050,0
Kepler-141 b,17.500,2.300,-2.300,0
Kepler-141 b,16.160,5.030,-1.630,0
Kepler-141 b,0.735,0.162,-0.076,0
Kepler-141 c,38.600,12.000,-3.890,0
Kepler-141 c,38.600,12.000,-3.890,0
Kepler-141 c,1.630,0.050,-0.190,0
Kepler-141 c,1.500,0.080,-0.070,0
Kepler-141 c,1.501,0.209,-0.132,0
Kepler-141 c,1.410,0.090,-0.090,0
Kepler-141 c,38.600,12.000,-3.890,0
Kepler-141 c,37.400,4.300,-4.300,0
Kepler-1410 b,1.560,0.150,-0.150,0
Kepler-1410 b,1.780,0.120,-0.140,0
Kepler-1410 b,1.410,0.120,-0.120,0
Kepler-1410 b,1.390,0.070,-0.100,0
Kepler-1410 b,1.560,0.150,-0.150,0
Kepler-1410 b,2.150,0.120,-0.170,0
Kepler-1410 b,1.560,0.150,-0.150,0
Kepler-1411 b,3.240,1.650,-0.300,0
Kepler-1411 b,3.240,1.650,-0.300,0
Kepler-1411 b,3.240,1.650,-0.300,0
Kepler-1411 b,2.820,0.430,-0.240,0
Kepler-1411 b,3.100,1.200,-1.200,0
Kepler-1411 b,3.091,0.340,-0.293,0
Kepler-1411 b,3.110,1.060,-0.350,0
Kepler-1412 b,0.610,0.250,-0.070,0
Kepler-1412 b,0.900,0.150,-0.190,0
Kepler-1412 b,0.660,0.410,-0.410,0
Kepler-1412 b,0.610,0.250,-0.070,0
Kepler-1412 b,0.830,0.150,-0.130,0
Kepler-1412 b,0.610,0.250,-0.070,0
Kepler-1412 b,1.005,0.072,-0.060,0
Kepler-1413 b,1.820,0.160,-0.150,0
Kepler-1413 b,1.840,0.360,-0.150,0
Kepler-1413 b,1.920,0.600,-0.130,0
Kepler-1413 b,1.793,0.220,-0.179,0
Kepler-1413 b,1.920,0.600,-0.130,0
Kepler-1413 b,1.600,1.000,-1.000,0
Kepler-1413 b,1.920,0.600,-0.130,0
Kepler-1414 b,1.196,0.122,-0.102,0
Kepler-1414 b,1.440,2.020,-0.170,0
Kepler-1414 b,1.350,0.410,-0.160,0
Kepler-1414 b,1.440,2.020,-0.170,0
Kepler-1414 b,1.440,2.020,-0.170,0
Kepler-1414 b,1.230,0.090,-0.080,0
Kepler-1414 b,3.400,1.600,-1.600,0
Kepler-1415 b,1.310,0.270,-0.090,0
Kepler-1415 b,1.330,0.420,-0.090,0
Kepler-1415 b,1.400,1.200,-1.200,0
Kepler-1415 b,1.330,0.420,-0.090,0
Kepler-1415 b,1.290,0.120,-0.080,0
Kepler-1415 b,1.330,0.420,-0.090,0
Kepler-1415 b,1.214,0.088,-0.110,0
Kepler-1416 b,1.440,0.230,-0.320,0
Kepler-1416 b,1.200,0.460,-0.460,0
Kepler-1416 b,0.860,0.290,-0.180,0
Kepler-1416 b,0.860,0.290,-0.180,0
Kepler-1416 b,1.379,0.064,-0.398,0
Kepler-1416 b,0.860,0.290,-0.180,0
Kepler-1416 b,0.880,0.330,-0.140,0
Kepler-1417 b,1.000,0.370,-0.130,0
Kepler-1417 b,1.010,0.290,-0.150,0
Kepler-1417 b,1.000,0.370,-0.130,0
Kepler-1417 b,1.000,0.200,-0.110,0
Kepler-1417 b,1.000,0.370,-0.130,0
Kepler-1417 b,1.592,0.104,-0.093,0
Kepler-1417 b,1.050,0.640,-0.640,0
Kepler-1418 b,1.380,0.660,-0.660,0
Kepler-1418 b,1.210,0.120,-0.090,0
Kepler-1418 b,1.320,0.120,-0.090,0
Kepler-1418 b,1.320,0.120,-0.090,0
Kepler-1418 b,1.320,0.120,-0.090,0
Kepler-1418 b,1.660,0.080,-0.140,0
Kepler-1419 b,2.600,1.030,-0.220,0
Kepler-1419 b,2.600,1.030,-0.220,0
Kepler-1419 b,2.807,0.287,-0.297,0
Kepler-1419 b,2.600,1.500,-1.500,0
Kepler-1419 b,2.860,0.660,-0.290,0
Kepler-1419 b,2.600,1.030,-0.220,0
Kepler-1419 b,2.450,0.750,-0.250,0
Kepler-142 b,1.980,0.290,-0.290,0
Kepler-142 b,1.860,0.230,-0.230,0
Kepler-142 b,1.980,0.290,-0.290,0
Kepler-142 b,1.940,0.310,-0.340,0
Kepler-142 b,1.980,0.290,-0.290,0
Kepler-142 b,1.940,0.330,-0.240,0
Kepler-142 b,1.768,0.242,-0.086,0
Kepler-142 b,1.990,0.390,-0.390,0
Kepler-142 c,2.780,0.420,-0.410,0
Kepler-142 c,2.860,0.550,-0.550,0
Kepler-142 c,2.690,0.330,-0.330,0
Kepler-142 c,2.780,0.420,-0.410,0
Kepler-142 c,2.750,0.440,-0.480,0
Kepler-142 c,2.780,0.420,-0.410,0
Kepler-142 c,2.570,0.400,-0.310,0
Kepler-142 c,2.507,0.243,-0.107,0
Kepler-142 d,1.430,0.220,-0.210,0
Kepler-142 d,2.160,0.470,-0.470,0
Kepler-142 d,1.526,0.091,-0.068,0
Kepler-142 d,1.430,0.220,-0.210,0
Kepler-142 d,1.410,0.250,-0.180,0
Kepler-142 d,1.670,0.270,-0.290,0
Kepler-142 d,1.580,0.200,-0.200,0
Kepler-142 d,1.430,0.220,-0.210,0
Kepler-1420 b,1.320,0.380,-0.090,0
Kepler-1420 b,1.280,0.140,-0.120,0
Kepler-1420 b,1.320,0.380,-0.090,0
Kepler-1420 b,1.431,0.163,-0.139,0
Kepler-1420 b,1.320,0.380,-0.090,0
Kepler-1420 b,1.240,0.760,-0.760,0
Kepler-1420 b,1.240,0.220,-0.090,0
Kepler-1421 b,0.930,0.200,-0.110,0
Kepler-1421 b,0.710,0.420,-0.080,0
Kepler-1421 b,0.710,0.420,-0.080,0
Kepler-1421 b,1.067,0.075,-0.078,0
Kepler-1421 b,0.710,0.480,-0.480,0
Kepler-1421 b,0.710,0.420,-0.080,0
Kepler-1421 b,0.910,0.160,-0.140,0
Kepler-1422 b,2.110,0.990,-0.360,0
Kepler-1422 b,1.940,0.550,-0.270,0
Kepler-1422 b,2.110,0.990,-0.360,0
Kepler-1422 b,2.020,0.410,-0.270,0
Kepler-1422 b,2.110,0.990,-0.360,0
Kepler-1422 b,2.255,0.306,-0.268,0
Kepler-1422 b,1.230,0.480,-0.480,0
Kepler-1423 b,2.840,1.600,-1.760,0
Kepler-1423 b,3.400,1.500,-1.500,0
Kepler-1423 b,1.060,0.090,-0.070,0
Kepler-1423 b,2.620,1.880,-1.500,0
Kepler-1423 b,2.620,1.880,-1.500,0
Kepler-1423 b,2.620,1.880,-1.500,0
Kepler-1424 b,1.100,0.590,-0.590,0
Kepler-1424 b,0.900,0.400,-0.060,0
Kepler-1424 b,0.900,0.400,-0.060,0
Kepler-1424 b,1.740,0.260,-0.240,0
Kepler-1424 b,0.900,0.400,-0.060,0
Kepler-1424 b,1.160,0.160,-0.120,0
Kepler-1425 b,1.555,0.076,-0.123,0
Kepler-1425 b,0.880,0.420,-0.420,0
Kepler-1425 b,0.940,0.190,-0.130,0
Kepler-1425 b,0.790,0.460,-0.090,0
Kepler-1425 b,0.790,0.460,-0.090,0
Kepler-1425 b,0.790,0.460,-0.090,0
Kepler-1425 b,0.720,0.130,-0.090,0
Kepler-1426 b,1.520,0.700,-0.140,0
Kepler-1426 b,1.520,0.700,-0.140,0
Kepler-1426 b,1.830,0.960,-0.960,0
Kepler-1426 b,1.730,0.580,-0.190,0
Kepler-1426 b,1.520,0.700,-0.140,0
Kepler-1426 b,1.560,0.330,-0.170,0
Kepler-1427 b,1.100,0.240,-0.120,0
Kepler-1427 b,1.080,0.350,-0.110,0
Kepler-1427 b,1.250,0.590,-0.590,0
Kepler-1427 b,1.090,0.500,-0.100,0
Kepler-1427 b,1.090,0.500,-0.100,0
Kepler-1427 b,1.090,0.500,-0.100,0
Kepler-1428 b,1.790,0.330,-0.140,0
Kepler-1428 b,1.950,0.980,-0.580,0
Kepler-1428 b,1.950,0.980,-0.580,0
Kepler-1428 b,1.260,,,0
Kepler-1428 b,3.198,0.194,-0.266,0
Kepler-1428 b,1.950,0.980,-0.580,0
Kepler-1428 b,1.640,0.140,-0.100,0
Kepler-1429 b,1.290,0.350,-0.140,0
Kepler-1429 b,1.307,0.119,-0.129,0
Kepler-1429 b,1.230,0.410,-0.130,0
Kepler-1429 b,1.190,0.620,-0.110,0
Kepler-1429 b,1.190,0.620,-0.110,0
Kepler-1429 b,1.490,0.870,-0.870,0
Kepler-1429 b,1.190,0.620,-0.110,0
Kepler-143 b,1.820,0.700,-0.220,0
Kepler-143 b,3.063,0.158,-0.889,0
Kepler-143 b,2.990,0.480,-0.590,0
Kepler-143 b,1.820,0.700,-0.220,0
Kepler-143 b,2.220,0.880,-0.880,0
Kepler-143 b,2.150,0.420,-0.360,0
Kepler-143 b,1.820,0.700,-0.220,0
Kepler-143 b,2.410,0.600,-0.600,0
Kepler-143 c,2.240,0.870,-0.870,0
Kepler-143 c,3.329,0.152,-0.519,0
Kepler-143 c,2.360,0.910,-0.290,0
Kepler-143 c,3.370,0.840,-0.840,0
Kepler-143 c,3.250,0.520,-0.640,0
Kepler-143 c,2.360,0.910,-0.290,0
Kepler-143 c,2.360,0.910,-0.290,0
Kepler-143 c,2.780,0.540,-0.450,0
Kepler-1430 b,1.030,0.120,-0.090,0
Kepler-1430 b,1.490,0.870,-0.870,0
Kepler-1430 b,1.030,0.120,-0.090,0
Kepler-1430 b,1.030,0.120,-0.090,0
Kepler-1430 b,1.180,0.090,-0.080,0
Kepler-1430 b,1.030,0.090,-0.090,0
Kepler-1431 b,1.470,0.420,-0.160,0
Kepler-1431 b,1.460,0.680,-0.150,0
Kepler-1431 b,1.590,0.980,-0.980,0
Kepler-1431 b,1.460,0.680,-0.150,0
Kepler-1431 b,1.460,0.680,-0.150,0
Kepler-1431 b,1.450,0.450,-0.200,0
Kepler-1431 b,1.803,0.163,-0.193,0
Kepler-1432 b,2.220,1.110,-0.250,0
Kepler-1432 b,2.220,0.690,-0.300,0
Kepler-1432 b,2.220,1.110,-0.250,0
Kepler-1432 b,2.000,1.200,-1.200,0
Kepler-1432 b,2.220,1.110,-0.250,0
Kepler-1432 b,2.683,0.301,-0.325,0
Kepler-1432 b,1.910,0.610,-0.210,0
Kepler-1433 b,1.430,0.230,-0.140,0
Kepler-1433 b,4.157,0.899,-0.669,0
Kepler-1433 b,1.330,0.670,-0.120,0
Kepler-1433 b,1.330,0.670,-0.120,0
Kepler-1433 b,1.560,0.450,-0.180,0
Kepler-1433 b,1.330,0.670,-0.120,0
Kepler-1433 b,1.290,0.780,-0.780,0
Kepler-1434 b,0.860,0.430,-0.220,0
Kepler-1434 b,0.860,0.430,-0.220,0
Kepler-1434 b,0.860,0.430,-0.220,0
Kepler-1434 b,1.280,0.240,-0.330,0
Kepler-1434 b,1.110,0.210,-0.200,0
Kepler-1434 b,1.438,0.098,-0.088,0
Kepler-1434 b,1.090,0.460,-0.460,0
Kepler-1435 b,0.940,0.530,-0.160,0
Kepler-1435 b,0.940,0.530,-0.160,0
Kepler-1435 b,0.850,0.560,-0.560,0
Kepler-1435 b,0.940,0.530,-0.160,0
Kepler-1435 b,0.860,0.120,-0.090,0
Kepler-1435 b,0.993,0.044,-0.090,0
Kepler-1435 b,0.900,0.170,-0.110,0
Kepler-1436 b,1.460,0.820,-0.820,0
Kepler-1436 b,1.260,0.490,-0.160,0
Kepler-1436 b,1.260,0.490,-0.160,0
Kepler-1436 b,2.070,0.360,-0.390,0
Kepler-1436 b,1.310,0.350,-0.180,0
Kepler-1436 b,1.260,0.490,-0.160,0
Kepler-1436 b,3.721,0.273,-0.905,0
Kepler-1437 b,1.370,0.170,-0.130,0
Kepler-1437 b,1.520,0.760,-0.760,0
Kepler-1437 b,2.316,0.404,-0.329,0
Kepler-1437 b,1.320,0.550,-0.110,0
Kepler-1437 b,1.320,0.550,-0.110,0
Kepler-1437 b,1.210,0.360,-0.110,0
Kepler-1437 b,1.320,0.550,-0.110,0
Kepler-1438 b,0.940,0.190,-0.100,0
Kepler-1438 b,0.860,0.350,-0.070,0
Kepler-1438 b,0.860,0.350,-0.070,0
Kepler-1438 b,0.860,0.350,-0.070,0
Kepler-1438 b,0.880,0.620,-0.620,0
Kepler-1438 b,1.240,0.200,-0.200,0
Kepler-1439 b,2.100,1.400,-1.400,0
Kepler-1439 b,1.460,0.140,-0.210,0
Kepler-1439 b,1.300,0.350,-0.170,0
Kepler-1439 b,1.766,0.093,-0.387,0
Kepler-1439 b,1.590,0.200,-0.190,0
Kepler-1439 b,1.300,0.350,-0.170,0
Kepler-1439 b,1.300,0.350,-0.170,0
Kepler-144 b,1.780,,,0
Kepler-144 b,1.100,0.510,-0.100,0
Kepler-144 b,1.100,0.510,-0.100,0
Kepler-144 b,1.330,0.260,-0.260,0
Kepler-144 b,1.610,0.460,-0.260,0
Kepler-144 b,1.590,0.290,-0.310,0
Kepler-144 b,1.311,0.247,-0.077,0
Kepler-144 b,1.330,0.110,-0.110,0
Kepler-144 b,1.100,0.510,-0.100,0
Kepler-144 c,1.580,0.440,-0.240,0
Kepler-144 c,1.100,0.500,-0.110,0
Kepler-144 c,1.260,0.100,-0.100,0
Kepler-144 c,1.690,,,0
Kepler-144 c,1.309,0.055,-0.101,0
Kepler-144 c,1.100,0.500,-0.110,0
Kepler-144 c,1.590,0.290,-0.320,0
Kepler-144 c,1.100,0.500,-0.110,0
Kepler-144 c,1.350,0.260,-0.260,0
Kepler-1440 b,1.991,0.123,-0.177,0
Kepler-1440 b,1.310,0.790,-0.790,0
Kepler-1440 b,1.260,0.230,-0.140,0
Kepler-1440 b,1.620,0.250,-0.310,0
Kepler-1440 b,1.390,0.500,-0.200,0
Kepler-1440 b,1.390,0.500,-0.200,0
Kepler-1440 b,1.390,0.500,-0.200,0
Kepler-1441 b,2.510,0.400,-0.620,0
Kepler-1441 b,1.110,0.450,-0.090,0
Kepler-1441 b,1.170,0.630,-0.630,0
Kepler-1441 b,1.310,0.220,-0.130,0
Kepler-1441 b,2.014,0.120,-0.161,0
Kepler-1441 b,1.110,0.450,-0.090,0
Kepler-1441 b,1.110,0.450,-0.090,0
Kepler-1442 b,2.960,1.410,-0.340,0
Kepler-1442 b,2.960,1.410,-0.340,0
Kepler-1442 b,2.960,1.410,-0.340,0
Kepler-1442 b,3.930,0.410,-0.290,0
Kepler-1442 b,5.559,0.252,-0.889,0
Kepler-1442 b,4.630,0.870,-0.440,0
Kepler-1443 b,0.790,0.390,-0.090,0
Kepler-1443 b,1.111,0.084,-0.085,0
Kepler-1443 b,0.970,0.220,-0.090,0
Kepler-1443 b,0.790,0.390,-0.090,0
Kepler-1443 b,0.790,0.390,-0.090,0
Kepler-1443 b,0.850,0.150,-0.090,0
Kepler-1444 b,2.289,0.748,-0.315,0
Kepler-1444 b,2.180,0.410,-0.190,0
Kepler-1444 b,1.840,0.750,-0.140,0
Kepler-1444 b,1.840,0.750,-0.140,0
Kepler-1444 b,2.460,0.370,-0.280,0
Kepler-1444 b,1.840,0.750,-0.140,0
Kepler-1445 b,0.960,0.200,-0.130,0
Kepler-1445 b,1.090,0.180,-0.210,0
Kepler-1445 b,1.134,0.306,-0.098,0
Kepler-1445 b,0.870,0.150,-0.080,0
Kepler-1445 b,0.870,0.150,-0.080,0
Kepler-1445 b,0.870,0.150,-0.080,0
Kepler-1446 b,1.860,1.500,-1.020,0
Kepler-1446 b,1.860,1.500,-1.020,0
Kepler-1446 b,0.820,0.040,-0.020,0
Kepler-1446 b,0.753,0.048,-0.037,0
Kepler-1446 b,0.780,0.060,-0.020,0
Kepler-1446 b,1.860,1.500,-1.020,0
Kepler-1447 b,4.010,0.640,-0.850,0
Kepler-1447 b,2.840,1.040,-0.250,0
Kepler-1447 b,2.840,1.040,-0.250,0
Kepler-1447 b,2.840,1.040,-0.250,0
Kepler-1447 b,2.900,0.500,-0.240,0
Kepler-1447 b,3.068,0.641,-0.224,0
Kepler-1448 b,1.730,0.690,-0.150,0
Kepler-1448 b,1.610,0.210,-0.160,0
Kepler-1448 b,1.524,0.133,-0.121,0
Kepler-1448 b,1.670,0.540,-0.150,0
Kepler-1448 b,1.730,0.690,-0.150,0
Kepler-1448 b,1.730,0.690,-0.150,0
Kepler-1449 b,1.720,1.110,-0.200,0
Kepler-1449 b,1.720,1.110,-0.200,0
Kepler-1449 b,1.680,0.370,-0.180,0
Kepler-1449 b,1.720,1.110,-0.200,0
Kepler-1449 b,2.756,0.702,-0.367,0
Kepler-1449 b,1.940,0.630,-0.210,0
Kepler-145 b,2.650,0.080,-0.080,0
Kepler-145 b,2.200,0.060,-0.060,0
Kepler-145 b,2.270,0.070,-0.100,0
Kepler-145 b,2.170,0.150,-0.100,0
Kepler-145 b,2.200,0.060,-0.060,0
Kepler-145 b,2.650,0.370,-0.370,0
Kepler-145 b,2.200,0.060,-0.060,0
Kepler-145 b,2.560,0.280,-0.280,0
Kepler-145 b,2.330,0.287,-0.198,0
Kepler-145 c,3.610,0.250,-0.160,0
Kepler-145 c,3.830,0.110,-0.100,0
Kepler-145 c,3.830,0.110,-0.100,0
Kepler-145 c,4.320,0.120,-0.120,0
Kepler-145 c,3.920,0.110,-0.110,0
Kepler-145 c,4.320,0.590,-0.590,0
Kepler-145 c,3.830,0.110,-0.100,0
Kepler-145 c,3.873,0.398,-0.170,0
Kepler-145 c,3.920,0.200,-0.250,0
Kepler-1450 b,1.550,0.150,-0.150,0
Kepler-1450 b,1.550,0.150,-0.150,0
Kepler-1450 b,1.710,0.130,-0.110,0
Kepler-1450 b,1.940,0.180,-0.160,0
Kepler-1450 b,1.550,0.150,-0.150,0
Kepler-1450 b,2.329,0.207,-0.599,0
Kepler-1451 b,2.300,0.255,-0.237,0
Kepler-1451 b,2.240,0.590,-0.200,0
Kepler-1451 b,2.900,1.110,-0.220,0
Kepler-1451 b,2.900,1.110,-0.220,0
Kepler-1451 b,2.900,1.110,-0.220,0
Kepler-1451 b,3.350,0.620,-0.660,0
Kepler-1452 b,3.190,0.380,-0.830,0
Kepler-1452 b,1.630,0.310,-0.200,0
Kepler-1452 b,1.630,0.310,-0.200,0
Kepler-1452 b,2.700,0.390,-0.350,0
Kepler-1452 b,2.712,0.143,-0.185,0
Kepler-1452 b,1.630,0.310,-0.200,0
Kepler-1453 b,2.580,0.670,-0.280,0
Kepler-1453 b,2.740,0.900,-0.250,0
Kepler-1453 b,2.740,0.900,-0.250,0
Kepler-1453 b,2.670,0.440,-0.210,0
Kepler-1453 b,2.740,0.900,-0.250,0
Kepler-1453 b,2.285,0.236,-0.211,0
Kepler-1454 b,1.615,0.127,-0.108,0
Kepler-1454 b,1.980,0.420,-0.310,0
Kepler-1454 b,1.880,0.190,-0.170,0
Kepler-1454 b,1.700,0.600,-0.130,0
Kepler-1454 b,1.700,0.600,-0.130,0
Kepler-1454 b,1.700,0.600,-0.130,0
Kepler-1455 b,1.970,0.250,-0.190,0
Kepler-1455 b,2.160,0.150,-0.160,0
Kepler-1455 b,1.909,0.112,-0.092,0
Kepler-1455 b,1.970,0.250,-0.190,0
Kepler-1455 b,1.750,0.090,-0.130,0
Kepler-1455 b,1.970,0.250,-0.190,0
Kepler-1455 b,1.930,0.190,-0.200,0
Kepler-1456 b,1.402,0.289,-0.423,0
Kepler-1456 b,1.140,0.100,-0.140,0
Kepler-1456 b,1.140,0.090,-0.150,0
Kepler-1456 b,1.410,0.110,-0.150,0
Kepler-1456 b,1.140,0.100,-0.140,0
Kepler-1456 b,1.140,0.100,-0.140,0
Kepler-1457 b,1.990,0.310,-0.200,0
Kepler-1457 b,1.600,0.450,-0.140,0
Kepler-1457 b,1.750,0.640,-0.130,0
Kepler-1457 b,1.750,0.640,-0.130,0
Kepler-1457 b,2.292,0.140,-0.124,0
Kepler-1457 b,1.750,0.640,-0.130,0
Kepler-1458 b,2.760,0.420,-0.210,0
Kepler-1458 b,2.930,1.100,-0.370,0
Kepler-1458 b,2.796,0.123,-0.441,0
Kepler-1458 b,2.930,1.100,-0.370,0
Kepler-1458 b,2.930,1.100,-0.370,0
Kepler-1458 b,3.350,0.880,-0.470,0
Kepler-1459 b,1.580,2.690,-0.160,0
Kepler-1459 b,1.360,0.100,-0.080,0
Kepler-1459 b,1.953,0.084,-0.531,0
Kepler-1459 b,1.580,2.690,-0.160,0
Kepler-1459 b,1.580,2.690,-0.160,0
Kepler-1459 b,1.960,0.060,-0.120,0
Kepler-146 b,3.540,0.530,-0.310,0
Kepler-146 b,3.194,0.159,-0.138,0
Kepler-146 b,3.230,1.300,-0.400,0
Kepler-146 b,3.230,1.300,-0.400,0
Kepler-146 b,3.560,0.570,-0.460,0
Kepler-146 b,3.400,1.300,-1.300,0
Kepler-146 b,3.710,0.700,-0.700,0
Kepler-146 b,3.230,1.300,-0.400,0
Kepler-146 c,3.160,0.400,-0.280,0
Kepler-146 c,2.910,1.170,-0.360,0
Kepler-146 c,3.080,0.490,-0.400,0
Kepler-146 c,3.100,1.200,-1.200,0
Kepler-146 c,2.910,1.170,-0.360,0
Kepler-146 c,2.910,1.170,-0.360,0
Kepler-146 c,2.763,0.127,-0.160,0
Kepler-146 c,3.130,0.590,-0.590,0
Kepler-1460 b,2.217,0.309,-0.423,0
Kepler-1460 b,2.240,0.180,-0.200,0
Kepler-1460 b,1.890,0.170,-0.190,0
Kepler-1460 b,1.890,0.170,-0.190,0
Kepler-1460 b,1.960,0.140,-0.130,0
Kepler-1460 b,1.890,0.170,-0.190,0
Kepler-1461 b,1.960,0.290,-0.150,0
Kepler-1461 b,1.960,0.290,-0.150,0
Kepler-1461 b,2.020,0.220,-0.160,0
Kepler-1461 b,2.030,0.090,-0.160,0
Kepler-1461 b,1.917,0.358,-0.244,0
Kepler-1461 b,1.960,0.290,-0.150,0
Kepler-1462 b,2.325,0.244,-0.203,0
Kepler-1462 b,3.820,0.820,-0.390,0
Kepler-1462 b,3.160,1.060,-0.240,0
Kepler-1462 b,3.160,1.060,-0.240,0
Kepler-1462 b,3.160,1.060,-0.240,0
Kepler-1462 b,2.520,0.520,-0.220,0
Kepler-1463 b,1.830,0.670,-0.170,0
Kepler-1463 b,1.830,0.670,-0.170,0
Kepler-1463 b,1.760,0.530,-0.170,0
Kepler-1463 b,1.860,0.330,-0.190,0
Kepler-1463 b,2.268,0.243,-0.256,0
Kepler-1463 b,1.830,0.670,-0.170,0
Kepler-1464 b,1.660,0.290,-0.160,0
Kepler-1464 b,1.530,0.730,-0.250,0
Kepler-1464 b,1.530,0.730,-0.250,0
Kepler-1464 b,2.699,0.149,-0.143,0
Kepler-1464 b,1.530,0.730,-0.250,0
Kepler-1464 b,1.500,0.410,-0.270,0
Kepler-1464 c,0.890,0.420,-0.150,0
Kepler-1464 c,1.000,0.220,-0.110,0
Kepler-1464 c,0.860,0.240,-0.150,0
Kepler-1464 c,0.890,0.420,-0.150,0
Kepler-1464 c,1.546,0.110,-0.089,0
Kepler-1464 c,0.890,0.420,-0.150,0
Kepler-1465 b,1.740,0.180,-0.170,0
Kepler-1465 b,1.740,0.180,-0.170,0
Kepler-1465 b,1.877,0.405,-0.266,0
Kepler-1465 b,1.740,0.180,-0.170,0
Kepler-1465 b,4.980,0.790,-3.150,0
Kepler-1465 b,1.770,0.350,-0.190,0
Kepler-1466 b,1.310,0.400,-0.140,0
Kepler-1466 b,1.550,0.270,-0.170,0
Kepler-1466 b,1.395,0.088,-0.077,0
Kepler-1466 b,1.380,0.540,-0.120,0
Kepler-1466 b,1.380,0.540,-0.120,0
Kepler-1466 b,1.380,0.540,-0.120,0
Kepler-1467 b,2.990,0.660,-0.220,0
Kepler-1467 b,2.990,0.660,-0.220,0
Kepler-1467 b,2.990,0.660,-0.220,0
Kepler-1467 b,3.300,0.310,-0.250,0
Kepler-1467 b,3.075,0.273,-0.232,0
Kepler-1467 b,2.840,0.470,-0.220,0
Kepler-1468 b,1.590,0.650,-0.160,0
Kepler-1468 b,2.350,0.380,-0.470,0
Kepler-1468 b,2.794,0.215,-0.185,0
Kepler-1468 b,1.590,0.650,-0.160,0
Kepler-1468 b,1.590,0.650,-0.160,0
Kepler-1468 b,1.730,0.410,-0.190,0
Kepler-1468 c,1.620,0.270,-0.320,0
Kepler-1468 c,1.930,0.164,-0.139,0
Kepler-1468 c,1.070,0.440,-0.110,0
Kepler-1468 c,1.150,0.250,-0.130,0
Kepler-1468 c,1.070,0.440,-0.110,0
Kepler-1468 c,1.070,0.440,-0.110,0
Kepler-1468 d,1.700,0.710,-0.160,0
Kepler-1468 d,1.700,0.710,-0.160,0
Kepler-1468 d,2.640,0.440,-0.530,0
Kepler-1468 d,1.700,0.710,-0.160,0
Kepler-1468 d,3.332,,,0
Kepler-1469 b,2.800,0.370,-0.260,0
Kepler-1469 b,2.500,0.690,-0.190,0
Kepler-1469 b,2.500,0.690,-0.190,0
Kepler-1469 b,2.514,0.252,-0.339,0
Kepler-1469 b,2.370,0.440,-0.190,0
Kepler-1469 b,2.500,0.690,-0.190,0
Kepler-147 b,1.290,0.240,-0.180,0
Kepler-147 b,1.290,0.350,-0.210,0
Kepler-147 b,1.530,0.310,-0.310,0
Kepler-147 b,1.453,0.156,-0.074,0
Kepler-147 b,1.330,0.560,-0.560,0
Kepler-147 b,1.330,0.240,-0.250,0
Kepler-147 b,1.290,0.240,-0.180,0
Kepler-147 b,1.290,0.240,-0.180,0
Kepler-147 c,2.430,0.490,-0.490,0
Kepler-147 c,2.630,0.500,-0.360,0
Kepler-147 c,3.262,0.168,-0.655,0
Kepler-147 c,2.980,0.550,-0.550,0
Kepler-147 c,2.780,0.520,-0.690,0
Kepler-147 c,2.270,0.950,-0.950,0
Kepler-147 c,2.630,0.500,-0.360,0
Kepler-147 c,2.630,0.500,-0.360,0
Kepler-1470 b,1.180,0.330,-0.100,0
